ad_id,origin,condition,car_model,mileage,exterior_color,interior_color,num_of_doors,seating_capacity,engine,engine_capacity,transmission,drive_type,fuel_consumption,brand,grade,year_of_manufacture,car_name,price,url,price_in_billion
4818710,Imported,Used car,Hatchback,0,Grey,Black,5,5,Petrol,1,Automatic,FWD,7.1,Kia,Morning,2009,Kia Morning SLX 1.0 AT 2009 car,"182 Million
",https://bonbanh.com/xe-kia-morning-slx-1.0-at-2009-4818710,0.182
4818744,Domestic assembly,Used car,Sedan,0,Red,Colorful,4,5,Petrol,1.4,Manual,FWD,6.7,Hyundai,Accent,2020,Hyundai Accent 1.4 MT 2020,"405 Million
",https://bonbanh.com/xe-hyundai-accent-1.4-mt-2020-4818744,0.405
4818752,Imported,Used car,SUV,0,Black,Black,5,7,Petrol,2.7,Automatic,4WD,13.4,Toyota,Prado,2010,Toyota Prado TXL 2.7L 2010,"868 Million
",https://bonbanh.com/xe-toyota-prado-txl-2.7l-2010-4818752,0.868
4818765,Domestic assembly,Used car,Hatchback,0,Red,Black,5,5,Petrol,0.8,Manual,FWD,7.8,Chevrolet,Spark,2009,Chevrolet Spark LT 0.8 MT 2009,"95 Million
",https://bonbanh.com/xe-chevrolet-spark-lt-0.8-mt-2009-4818765,0.095
4818801,Domestic assembly,Used car,SUV,0,Sand,Cream,5,7,Diesel,2,Manual,FWD,13.8,Chevrolet,Captiva,2010,Chevrolet Captiva LT Maxx 2.0 MT 2010,"315 Million
",https://bonbanh.com/xe-chevrolet-captiva-lt-maxx-2.0-mt-2010-4818801,0.315
4818811,Domestic assembly,Used car,Sedan,0,White,Cream,4,5,Petrol,1.5,Manual,FWD,8.8,Toyota,Vios,2013,Toyota Vios 1.5 MT 2013,"265 Million
",https://bonbanh.com/xe-toyota-vios-1.5-mt-2013-4818811,0.265
4818839,Domestic assembly,Used car,Sedan,0,White,Cream,4,5,Petrol,2,Automatic,RFD,7.5,Mercedes-Benz,C250,2016,Mercedes Benz C class C250 Exclusive 2016,"965 Million
",https://bonbanh.com/xe-mercedes_benz-c_class-c250-exclusive-2016-4818839,0.965
4818848,Imported,Used car,Hatchback,0,Green,Brown,5,5,Petrol,1,Manual,FWD,6.9,Hyundai,i10,2014,Hyundai i10 Grand 1.0 MT Base 2014,"197 Million
",https://bonbanh.com/xe-hyundai-i10-grand-1.0-mt-base-2014-4818848,0.197
4818852,Domestic assembly,Used car,Van/Minivan,0,Silver,Grey,4,16,Diesel,2.4,Manual,RFD,18.7,Ford,Transit,2016,Ford Transit Standard MID 2016,"475 Million
",https://bonbanh.com/xe-ford-transit-standard-mid-2016-4818852,0.475
4818867,Domestic assembly,Used car,Hatchback,0,White,Colorful,5,5,Petrol,1.1,Manual,FWD,7.1,Kia,Morning,2008,Kia Morning LX 1.1 MT 2008,"99 Million
",https://bonbanh.com/xe-kia-morning-lx-1.1-mt-2008-4818867,0.099
4818885,Imported,Used car,Hatchback,4294967295,White,Black,5,5,Petrol,1,Automatic,FWD,7.1,Kia,Morning,2008,Kia Morning SLX 1.0 AT 2008,"185 Million
",https://bonbanh.com/xe-kia-morning-slx-1.0-at-2008-4818885,0.185
4818949,Domestic assembly,Used car,Crossover,0,Silver,Brown,5,8,Petrol,2,Manual,RFD,11,Toyota,Innova,2018,Toyota Innova 2.0E 2018 car,"525 Million
",https://bonbanh.com/xe-toyota-innova-2.0e-2018-4818949,0.525
4818962,Domestic assembly,Used car,Sedan,0,Black,Yellow,4,5,Petrol,1.5,Manual,FWD,9.3,Toyota,Vios,2016,Toyota Vios 1.5E 2016,"340 Million
",https://bonbanh.com/xe-toyota-vios-1.5e-2016-4818962,0.34
4818963,Imported,Used car,Hatchback,0,Red,Grey,5,5,Petrol,1.4,Automatic,FWD,7.4,Hyundai,Accent,2014,Hyundai Accent 1.4 AT 2014,"360 Million
",https://bonbanh.com/xe-hyundai-accent-1.4-at-2014-4818963,0.36
4819037,Imported,Used car,SUV,0,Silver,Grey,5,7,Diesel,2,Automatic,FWD,11.1,Hyundai,Santa_Fe,2003,Hyundai SantaFe Gold 2.0 AT 2003,"180 Million
",https://bonbanh.com/xe-hyundai-santafe-gold-2.0-at-2003-4819037,0.18
4819056,Imported,Used car,SUV,0,Grey,Brown,5,4,Petrol,3,Automatic,AWD,12.4,LandRover,Range_Rover,2021,LandRover Range Rover SVAutobiography LWB 3.0 I6 2021,"9 Billion 900 Million
",https://bonbanh.com/xe-landrover-range_rover-svautobiography-lwb-3.0-i6-2021-4819056,9.9
4819089,Domestic assembly,Used car,Sedan,0,Black,Cream,4,5,Petrol,2,Automatic,FWD,7,Toyota,Camry,2018,Toyota Camry 2.0E 2018,"790 Million
",https://bonbanh.com/xe-toyota-camry-2.0e-2018-4819089,0.79
4819462,Domestic assembly,Used car,Sedan,0,White,Grey,4,5,Petrol,1.5,Manual,FWD,7.6,Daewoo,Lanos,2001,Daewoo Lanos SX 2001,"68 Million
",https://bonbanh.com/xe-daewoo-lanos-sx-2001-4819462,0.068
4819652,Domestic assembly,Used car,Sedan,0,Black,Cream,4,5,Petrol,1.5,Automatic,FWD,8.1,Toyota,Vios,2018,Toyota Vios 1.5G 2018,"455 Million
",https://bonbanh.com/xe-toyota-vios-1.5g-2018-4819652,0.455
4819685,Domestic assembly,Used car,Hatchback,0,Silver,Grey,5,5,Petrol,0.8,Manual,FWD,10.5,Daewoo,Matiz,2007,Daewoo Matiz SE 0.8 MT 2007,"38 Million
",https://bonbanh.com/xe-daewoo-matiz-se-0.8-mt-2007-4819685,0.038
4819691,Domestic assembly,Used car,Hatchback,0,Green,Grey,5,5,Petrol,1.1,Manual,FWD,6.8,Kia,Pride,2000,Kia Pride CD5 2000 car,"55 Million
",https://bonbanh.com/xe-kia-pride-cd5-2000-4819691,0.055
4819698,Imported,Used car,Pickup,0,White,Grey,4,5,Diesel,2.2,Manual,4WD,11.5,Mazda,BT50,2014,Mazda BT50 2.2L 4x4 MT 2014,"420 Million
",https://bonbanh.com/xe-mazda-bt50-2.2l-4x4-mt-2014-4819698,0.42
4819725,Domestic assembly,Used car,Sedan,0,Silver,Cream,4,5,Petrol,1.4,Manual,FWD,0,Kia,Soluto,2019,Kia Soluto 1.4 MT 2019,"316 Million
",https://bonbanh.com/xe-kia-soluto-1.4-mt-2019-4819725,0.316
4819743,Domestic assembly,Used car,Hatchback,0,Black,Colorful,5,5,Petrol,0.8,Manual,FWD,6.7,Daewoo,Matiz,2004,Daewoo Matiz 0.8 MT 2004,"55 Million
",https://bonbanh.com/xe-daewoo-matiz-0.8-mt-2004-4819743,0.055
4819751,Domestic assembly,Used car,Hatchback,0,Grey,Black,5,5,Petrol,1.1,Manual,FWD,7.1,Kia,Morning,2011,Kia Morning LX 1.1 MT 2011,"130 Million
",https://bonbanh.com/xe-kia-morning-lx-1.1-mt-2011-4819751,0.13
4819785,Domestic assembly,Used car,SUV,0,Sand,Grey,5,8,Diesel,2.5,Manual,RFD,10.6,Ford,Everest,2010,Ford Everest 2.5L 4x2 MT 2010,"335 Million
",https://bonbanh.com/xe-ford-everest-2.5l-4x2-mt-2010-4819785,0.335
4819822,Imported,Used car,Pickup,0,Black,Black,4,5,Diesel,3.2,Automatic,4WD,11.5,Mazda,BT50,2013,Mazda BT50 3.2L 4x4 AT 2013,"365 Million
",https://bonbanh.com/xe-mazda-bt50-3.2l-4x4-at-2013-4819822,0.365
4819830,Imported,Used car,SUV,0,Black,Different color,5,5,Petrol,2,Automatic,AWD,9.4,Audi,Q5,2021,Audi Q5 Sportback Sline 45 TFSI Quattro 2021,"2 Billion 520 Million
",https://bonbanh.com/xe-audi-q5-sportback-sline-45-tfsi-quattro-2021-4819830,2.52
4819844,Domestic assembly,Used car,Hatchback,0,White,Colorful,5,5,Petrol,1.25,Automatic,FWD,6.7,Hyundai,i10,2021,Hyundai i10 Grand 1.2 AT 2021 car,"385 Million
",https://bonbanh.com/xe-hyundai-i10-grand-1.2-at-2021-4819844,0.385
4819849,Domestic assembly,Used car,Sedan,0,Silver,Grey,4,5,Petrol,1.5,Manual,FWD,8.5,Toyota,Vios,2012,Toyota Vios 1.5E 2012,"245 Million
",https://bonbanh.com/xe-toyota-vios-1.5e-2012-4819849,0.245
4819873,Imported,Used car,SUV,0,White,Black,5,7,Petrol,1.5,Automatic,FWD,0,Baic,F6,2018,Baic F6 1.5 AT 2018 car,"350 Million
",https://bonbanh.com/xe-baic-f6-1.5-at-2018-4819873,0.35
4819899,Domestic assembly,Used car,Truck,0,Green,Grey,2,2,Diesel,0,Manual,RFD,7.2,Dongben,DB1021,2020,Dongben DB1021 2020 car,"125 Million
",https://bonbanh.com/xe-dongben-db1021--2020-4819899,0.125
4819906,Domestic assembly,Used car,Sedan,0,White,Black,4,5,Petrol,1.5,Automatic,FWD,7.9,Mazda,3,2018,Mazda 3 1.5 AT 2018,"520 Million
",https://bonbanh.com/xe-mazda-3-1.5-at-2018-4819906,0.52
4819910,Domestic assembly,Used car,Van/Minivan,0,Silver,Grey,5,2,Petrol,0.8,Manual,FWD,7.8,Chevrolet,Spark Van,2009,Chevrolet Spark Van 0.8 MT 2009,"75 Million
",https://bonbanh.com/xe-chevrolet-spark-van-0.8-mt-2009-4819910,0.075
4819944,Domestic assembly,Used car,SUV,0,Grey,Black,5,5,Petrol,2,Automatic,FWD,9.5,Mazda,CX-5,2020,Mazda CX5 2.0 Premium 2020 car,"820 Million
",https://bonbanh.com/xe-mazda-cx5-2.0-premium-2020-4819944,0.82
4819950,Domestic assembly,Used car,Sedan,0,Yellow,Yellow,4,5,Petrol,1.3,Manual,FWD,8.8,Toyota,Vios,2015,Toyota Vios 1.3J 2015,"278 Million
",https://bonbanh.com/xe-toyota-vios-1.3j-2015-4819950,0.278
4819959,Domestic assembly,Used car,SUV,0,Silver,Default Value,5,8,Diesel,2.5,Manual,RFD,6.5,Isuzu,Hi_lander,2003,Isuzu Hi lander X-Treme 2.5 MT 2003,"125 Million
",https://bonbanh.com/xe-isuzu-hi_lander-x-treme-2.5-mt-2003-4819959,0.125
4819970,Domestic assembly,Used car,Sedan,0,Silver,Colorful,4,5,Petrol,1.5,Manual,FWD,0,Daewoo,Gentra SX,2008,Daewoo Gentra SX 1.5 MT 2008,"100 Million
",https://bonbanh.com/xe-daewoo-gentra-sx-1.5-mt-2008-4819970,0.1
4819983,Domestic assembly,Used car,Hatchback,0,Red,Black,5,5,Petrol,1.1,Manual,FWD,7.1,Kia,Morning,2008,Kia Morning LX 1.1 MT 2008,"95 Million
",https://bonbanh.com/xe-kia-morning-lx-1.1-mt-2008-4819983,0.095
4820001,Imported,Used car,Van/Minivan,0,Grey,Colorful,5,2,Petrol,1,Automatic,FWD,7.8,Chevrolet,Spark Van,2011,Chevrolet Spark Van 1.0 AT 2011,"125 Million
",https://bonbanh.com/xe-chevrolet-spark-van-1.0-at-2011-4820001,0.125
4820009,Domestic assembly,Used car,Van/Minivan,0,White,Colorful,5,2,Petrol,1.2,Manual,FWD,6.7,Chevrolet,Spark Duo Van,2017,Chevrolet Spark Duo Van 1.2 MT 2017,"157 Million
",https://bonbanh.com/xe-chevrolet-spark-duo-van-1.2-mt-2017-4820009,0.157
4820024,Domestic assembly,Used car,Van/Minivan,0,Green,Colorful,5,2,Petrol,0.8,Manual,FWD,7,Chevrolet,Spark Lite Van,2015,Chevrolet Spark Lite Van 0.8 MT 2015,"85 Million
",https://bonbanh.com/xe-chevrolet-spark-lite-van-0.8-mt-2015-4820024,0.085
4820040,Domestic assembly,Used car,Van/Minivan,0,Silver,Yellow,5,2,Petrol,0.8,Manual,FWD,6.8,Chevrolet,Spark Lite Van,2013,Chevrolet Spark Lite Van 0.8 MT 2013,"95 Million
",https://bonbanh.com/xe-chevrolet-spark-lite-van-0.8-mt-2013-4820040,0.095
4820051,Domestic assembly,Used car,Hatchback,0,Green,Grey,5,5,Petrol,0.8,Manual,FWD,8.3,Daewoo,Matiz,2005,Daewoo Matiz SE 0.8 MT 2005,"46 Million
",https://bonbanh.com/xe-daewoo-matiz-se-0.8-mt-2005-4820051,0.046
4820052,Domestic assembly,Used car,Sedan,0,Black,Grey,4,5,Petrol,2.2,Manual,FWD,9.6,Toyota,Camry,1998,Toyota Camry GLi 2.2 1998,"130 Million
",https://bonbanh.com/xe-toyota-camry-gli-2.2-1998-4820052,0.13
4820063,Domestic assembly,Used car,Hatchback,0,White,Black,5,5,Petrol,0.8,Manual,FWD,6.7,Daewoo,Matiz,2004,Daewoo Matiz SE 0.8 MT 2004,"55 Million
",https://bonbanh.com/xe-daewoo-matiz-se-0.8-mt-2004-4820063,0.055
4820127,Domestic assembly,Used car,Sedan,0,Silver,Grey,4,5,Petrol,2.4,Automatic,FWD,7.8,Toyota,Camry,2012,Toyota Camry 2.4G 2012,"495 Million
",https://bonbanh.com/xe-toyota-camry-2.4g-2012-4820127,0.495
4820137,Domestic assembly,Used car,Hatchback,0,White,Black,5,5,Petrol,1.25,Manual,FWD,8.3,Kia,Morning,2015,Kia Morning EX 2015 car,"206 Million
",https://bonbanh.com/xe-kia-morning-ex-2015-4820137,0.206
4820141,Domestic assembly,Used car,Hatchback,0,Red,Grey,5,5,Petrol,1,Automatic,FWD,8.3,Kia,Morning,2015,Kia Morning 1.0 AT 2015 car,"275 Million
",https://bonbanh.com/xe-kia-morning-1.0-at-2015-4820141,0.275
4820151,Imported,Used car,SUV,0,Black,Black,5,8,Petrol,4.6,Automatic,AWD,13.4,Toyota,Land_Cruiser,2019,Toyota Land Cruiser VX 4.6 V8 2019,"3 Billion 950 Million
",https://bonbanh.com/xe-toyota-land_cruiser-vx-4.6-v8-2019-4820151,3.95
4820158,Domestic assembly,Used car,Crossover,0,Black,Cream,5,5,Petrol,2,Automatic,FWD,10.1,Hyundai,Tucson,2019,Hyundai Tucson 2.0 AT 2019,"735 Million
",https://bonbanh.com/xe-hyundai-tucson-2.0-at-2019-4820158,0.735
4820183,Domestic assembly,Used car,Hatchback,0,Yellow,Black,5,5,Petrol,1.1,Automatic,FWD,7.1,Kia,Morning,2010,Kia Morning SX 1.1 AT Sportpack 2010,"210 Million
",https://bonbanh.com/xe-kia-morning-sx-1.1-at-sportpack-2010-4820183,0.21
4820411,Domestic assembly,Used car,Sedan,0,White,Cream,4,5,Petrol,1.5,Automatic,FWD,8.1,Toyota,Vios,2020,Toyota Vios 1.5G 2020,"480 Million
",https://bonbanh.com/xe-toyota-vios-1.5g-2020-4820411,0.48
4820422,Domestic assembly,Used car,Sedan,1000000,White,White,4,5,Petrol,1.5,Manual,FWD,14.3,Daewoo,Lanos,2003,Daewoo Lanos LS 2003,"75 Million
",https://bonbanh.com/xe-daewoo-lanos-ls-2003-4820422,0.075
4820434,Imported,Used car,Crossover,0,Brown,Cream,5,5,Petrol,2.7,Automatic,FWD,11.6,Toyota,Venza,2009,Toyota Venza 2.7 2009 car,"560 Million
",https://bonbanh.com/xe-toyota-venza-2.7-2009-4820434,0.56
4820445,Domestic assembly,Used car,Crossover,0,Silver,Brown,5,8,Petrol,2,Manual,RFD,11.4,Toyota,Innova,2010,Toyota Innova G 2010 car,"250 Million
",https://bonbanh.com/xe-toyota-innova-g-2010-4820445,0.25
4820466,Domestic assembly,Used car,Hatchback,0,Grey,Black,5,5,Petrol,1.4,Automatic,FWD,5.6,VinFast,Fadil,2020,VinFast Fadil 1.4 AT 2020 car,"320 Million
",https://bonbanh.com/xe-vinfast-fadil-1.4-at-2020-4820466,0.32
4820471,Domestic assembly,Used car,Sedan,0,Black,Black,4,5,Petrol,1.8,Automatic,RFD,8.4,Mercedes-Benz,C250,2011,Mercedes Benz C class C250 2011,"375 Million
",https://bonbanh.com/xe-mercedes_benz-c_class-c250-2011-4820471,0.375
4820480,Domestic assembly,Used car,Crossover,0,Silver,Grey,5,8,Petrol,2,Manual,RFD,12.5,Toyota,Innova,2014,Toyota Innova 2.0E 2014 car,"350 Million
",https://bonbanh.com/xe-toyota-innova-2.0e-2014-4820480,0.35
4820487,Imported,Used car,Sedan,0,White,Black,4,5,Petrol,2,Automatic,FWD,12.5,Nissan,Teana,2011,Nissan Teana 2.0 AT 2011 car,"395 Million
",https://bonbanh.com/xe-nissan-teana-2.0-at-2011-4820487,0.395
4820492,Domestic assembly,Used car,Crossover,0,White,Black,5,5,Petrol,1.4,Automatic,FWD,8.9,Kia,Seltos,2021,Kia Seltos Deluxe 1.4 AT 2021,"610 Million
",https://bonbanh.com/xe-kia-seltos-deluxe-1.4-at-2021-4820492,0.61
4820496,Domestic assembly,Used car,Crossover,0,Black,Grey,5,8,Petrol,2,Manual,RFD,8.5,Toyota,Innova,2016,Toyota Innova 2.0E 2016 car,"440 Million
",https://bonbanh.com/xe-toyota-innova-2.0e-2016-4820496,0.44
4820562,Domestic assembly,Used car,Hatchback,0,Green,Black,5,5,Petrol,0.8,Manual,FWD,8.3,Daewoo,Matiz,2005,Daewoo Matiz SE 0.8 MT 2005,"55 Million
",https://bonbanh.com/xe-daewoo-matiz-se-0.8-mt-2005-4820562,0.055
4820575,Domestic assembly,Used car,SUV,0,Silver,Cream,5,8,Diesel,2.5,Manual,RFD,13,Ford,Everest,2011,Ford Everest 2.5L 4x2 MT 2011,"350 Million
",https://bonbanh.com/xe-ford-everest-2.5l-4x2-mt-2011-4820575,0.35
4820611,Imported,Used car,Van/Minivan,0,Green,Grey,5,7,Petrol,2.4,Automatic,RFD,13.1,Toyota,Previa,1991,Toyota Previa 2.4 AT 1991,"75 Million
",https://bonbanh.com/xe-toyota-previa-2.4-at-1991-4820611,0.075
4820619,Imported,Used car,SUV,0,White,Black,5,7,Petrol,1.5,Automatic,RFD,9,Toyota,Rush,2021,Toyota Rush 1.5S AT 2021,"625 Million
",https://bonbanh.com/xe-toyota-rush-1.5s-at-2021-4820619,0.625
4820628,Imported,Used car,Pickup,0,Green,Cream,4,5,Diesel,3.2,Automatic,4WD,11.5,Mazda,BT50,2014,Mazda BT50 3.2L 4x4 AT 2014,"440 Million
",https://bonbanh.com/xe-mazda-bt50-3.2l-4x4-at-2014-4820628,0.44
4820643,Imported,Used car,Hatchback,0,Silver,Black,5,5,Petrol,1,Manual,FWD,6.9,Toyota,Yaris,2007,Toyota Yaris 1.0 MT 2007,"180 Million
",https://bonbanh.com/xe-toyota-yaris-1.0-mt-2007-4820643,0.18
4820662,Domestic assembly,Used car,Sedan,0,Black,Cream,4,5,Petrol,1.5,Manual,FWD,0,Daewoo,Gentra SX,2009,Daewoo Gentra SX 1.5 MT 2009,"118 Million
",https://bonbanh.com/xe-daewoo-gentra-sx-1.5-mt-2009-4820662,0.118
4820668,Domestic assembly,Used car,Hatchback,0,White,Grey,5,5,Petrol,0.8,Manual,FWD,7.8,Chevrolet,Spark,2009,Chevrolet Spark LT 0.8 MT 2009,"78 Million
",https://bonbanh.com/xe-chevrolet-spark-lt-0.8-mt-2009-4820668,0.078
4820671,Domestic assembly,Used car,Hatchback,0,Yellow,Grey,5,5,Petrol,1.25,Manual,FWD,8.3,Kia,Morning,2014,Kia Morning EX 2014 car,"172 Million
",https://bonbanh.com/xe-kia-morning-ex-2014-4820671,0.172
4820685,Domestic assembly,Used car,Truck,0,White,Grey,2,2,Petrol,1,Manual,RFD,10.1,Suzuki,Super_Carry,2006,Suzuki Super Carry Truck 1.0 MT 2006,"65 Million
",https://bonbanh.com/xe-suzuki-super_carry_truck-1.0-mt-2006-4820685,0.065
4820690,Imported,Used car,Hatchback,0,Silver,Black,5,5,Petrol,1,Manual,FWD,7.1,Kia,Morning,2012,Kia Morning 1.0 MT Sport 2012,"218 Million
",https://bonbanh.com/xe-kia-morning-1.0-mt-sport-2012-4820690,0.218
4820711,Imported,Used car,SUV,11,Black,Black,5,5,Petrol,2.3,Automatic,FWD,8,Mazda,Tribute,2009,Mazda Tribute 2.3 AT 2009,"289 Million
",https://bonbanh.com/xe-mazda-tribute-2.3-at-2009-4820711,0.289
4820752,Domestic assembly,Used car,SUV,0,Black,Colorful,5,8,Diesel,2.5,Manual,RFD,6.5,Isuzu,Hi_lander,2007,Isuzu Hi lander V-Spec 2.5MT 2007,"205 Million
",https://bonbanh.com/xe-isuzu-hi_lander-v-spec-2.5mt-2007-4820752,0.205
4820767,Domestic assembly,Used car,Sedan,0,Black,Cream,4,5,Petrol,1.8,Manual,FWD,7.3,Honda,Civic,2012,Honda Civic 1.8 MT 2012,"275 Million
",https://bonbanh.com/xe-honda-civic-1.8-mt-2012-4820767,0.275
4820785,Domestic assembly,Used car,Hatchback,0,White,Cream,5,5,Petrol,1.25,Manual,FWD,8.3,Kia,Morning,2015,Kia Morning Si MT 2015 car,"225 Million
",https://bonbanh.com/xe-kia-morning-si-mt-2015-4820785,0.225
4820803,Domestic assembly,Used car,Hatchback,0,Silver,Colorful,5,5,Petrol,1.1,Manual,FWD,7.1,Kia,Morning,2011,Kia Morning SX 1.1 MT Sport 2011,"125 Million
",https://bonbanh.com/xe-kia-morning-sx-1.1-mt-sport-2011-4820803,0.125
4820818,Domestic assembly,Used car,Hatchback,0,Silver,Grey,5,5,Petrol,1.1,Manual,FWD,7.1,Kia,Morning,2010,Kia Morning LX 1.1 MT 2010,"115 Million
",https://bonbanh.com/xe-kia-morning-lx-1.1-mt-2010-4820818,0.115
4820823,Imported,Used car,SUV,0,Brown,Cream,5,7,Diesel,2,Automatic,FWD,11.6,Hyundai,Santa_Fe,2011,Hyundai SantaFe 2.0L 2011,"510 Million
",https://bonbanh.com/xe-hyundai-santafe-2.0l-2011-4820823,0.51
4820829,Domestic assembly,Used car,SUV,0,Silver,Colorful,5,8,Diesel,2.5,Manual,RFD,11.2,Toyota,Fortuner,2014,Toyota Fortuner 2.5G 2014,"587 Million
",https://bonbanh.com/xe-toyota-fortuner-2.5g-2014-4820829,0.587
4820839,Imported,Used car,Hatchback,0,Orange,Colorful,5,5,Petrol,1,Manual,FWD,6.9,Hyundai,i10,2014,Hyundai i10 Grand 1.0 MT Base 2014,"185 Million
",https://bonbanh.com/xe-hyundai-i10-grand-1.0-mt-base-2014-4820839,0.185
4820929,Domestic assembly,Used car,SUV,0,Green,Black,5,5,Petrol,2,Automatic,FWD,9.3,Mazda,CX-5,2017,Mazda CX5 2.0 AT 2017,"666 Million
",https://bonbanh.com/xe-mazda-cx5-2.0-at-2017-4820929,0.666
4821137,Domestic assembly,Used car,SUV,124,Black,Grey,5,8,Diesel,2.5,Manual,RFD,10.5,Ford,Everest,2008,Ford Everest 2.5L 4x2 MT 2008,"262 Million
",https://bonbanh.com/xe-ford-everest-2.5l-4x2-mt-2008-4821137,0.262
4821218,Imported,Used car,SUV,0,Black,Black,5,7,Petrol,3.4,Automatic,AWD,16,Toyota,Land_Cruiser,2021,Toyota Land Cruiser 3.5 V6 2021,"5 Billion
",https://bonbanh.com/xe-toyota-land_cruiser-3.5-v6-2021-4821218,5
4821249,Imported,Used car,Sedan,0,Red,Grey,4,5,Petrol,1.5,Automatic,FWD,5.5,Mazda,2 Luxury,2021,Mazda 2 Luxury 2021 car,"499 Million
",https://bonbanh.com/xe-mazda-2-luxury-2021-4821249,0.499
4821372,Domestic assembly,Used car,SUV,23,Green,Red,5,5,Petrol,1.6,Manual,4WD,8,Suzuki,Vitara,2003,Suzuki Vitara JLX 2003,"129 Million
",https://bonbanh.com/xe-suzuki-vitara-jlx-2003-4821372,0.129
4821381,Imported,Used car,Hatchback,1200000,Silver,Black,5,5,Petrol,1,Manual,FWD,6.9,Hyundai,i10,2014,Hyundai i10 Grand 1.0 MT Base 2014,"180 Million
",https://bonbanh.com/xe-hyundai-i10-grand-1.0-mt-base-2014-4821381,0.18
4821488,Imported,Used car,Sedan,0,White,Grey,4,5,Petrol,1.5,Automatic,FWD,0,MG,5,2022,MG 5 Luxury 1.5 AT 2022 car,"510 Million
",https://bonbanh.com/xe-mg-5-luxury-1.5-at-2022-4821488,0.51
4821493,Domestic assembly,Used car,Crossover,0,Silver,Grey,5,8,Petrol,2,Manual,RFD,13.3,Toyota,Innova,2007,Toyota Innova J 2007 car,"183 Million
",https://bonbanh.com/xe-toyota-innova-j-2007-4821493,0.183
4821502,Domestic assembly,Used car,Crossover,120000,Silver,Silver,5,8,Petrol,2,Manual,RFD,8.5,Toyota,Innova,2016,Toyota Innova 2.0E 2016 car,"395 Million
",https://bonbanh.com/xe-toyota-innova-2.0e-2016-4821502,0.395
4821505,Domestic assembly,Used car,Hatchback,0,Silver,Grey,5,5,Petrol,1,Manual,FWD,5.6,Hyundai,i10,2017,Hyundai i10 Grand 1.0 MT 2017,"260 Million
",https://bonbanh.com/xe-hyundai-i10-grand-1.0-mt-2017-4821505,0.26
4821525,Domestic assembly,Used car,SUV,0,Black,Grey,5,5,Petrol,1.5,Automatic,FWD,9.2,Ford,EcoSport Titanium,2014,Ford EcoSport Titanium 1.5L AT 2014,"369 Million
",https://bonbanh.com/xe-ford-ecosport-titanium-1.5l-at-2014-4821525,0.369
4821602,Imported,Used car,Hatchback,0,White,Grey,5,5,Petrol,0.8,Manual,FWD,0,Hyundai,Eon,2011,Hyundai Eon 0.8 MT 2011,"152 Million
",https://bonbanh.com/xe-hyundai-eon-0.8-mt-2011-4821602,0.152
4821614,Imported,Used car,SUV,0,Brown,Brown,5,7,Petrol,3.6,Automatic,AWD,12,Audi,Q7,2010,Audi Q7 3.6 AT 2010 car,"735 Million
",https://bonbanh.com/xe-audi-q7-3.6-at-2010-4821614,0.735
4821615,Domestic assembly,Used car,Crossover,0,Silver,Grey,5,8,Petrol,2,Manual,RFD,13.2,Toyota,Innova,2009,Toyota Innova G 2009 car,"275 Million
",https://bonbanh.com/xe-toyota-innova-g-2009-4821615,0.275
4821646,Imported,Used car,Hatchback,0,Red,Black,5,5,Petrol,1.4,Automatic,FWD,7.8,Kia,Rio,2009,Kia Rio 1.4 AT 2009,"225 Million
",https://bonbanh.com/xe-kia-rio-1.4-at-2009-4821646,0.225
4821662,Imported,Used car,Crossover,0,Red,Black,5,5,Petrol,1.8,Automatic,FWD,8.2,Honda,HR-V,2019,Honda HRV L 2019,"660 Million
",https://bonbanh.com/xe-honda-hrv-l-2019-4821662,0.66
4821674,Imported,Used car,Pickup,0,Silver,Grey,4,5,Diesel,2.5,Automatic,RFD,12.4,Chevrolet,Colorado,2019,Chevrolet Colorado LT 2.5L 4x2 AT 2019,"450 Million
",https://bonbanh.com/xe-chevrolet-colorado-lt-2.5l-4x2-at-2019-4821674,0.45
4821686,Imported,Used car,Hatchback,0,White,Colorful,5,5,Petrol,1,Manual,FWD,6,Hyundai,i10,2015,Hyundai i10 Grand 1.0 MT 2015,"200 Million
",https://bonbanh.com/xe-hyundai-i10-grand-1.0-mt-2015-4821686,0.2
4821692,Domestic assembly,Used car,Sedan,0,White,Red,4,5,Petrol,2,Automatic,RFD,9.4,Mercedes-Benz,C300,2016,Mercedes Benz C class C300 AMG 2016,"999 Million
",https://bonbanh.com/xe-mercedes_benz-c_class-c300-amg-2016-4821692,0.999
4821757,Domestic assembly,Used car,Hatchback,0,White,Grey,5,5,Petrol,0.8,Manual,FWD,8.7,Chevrolet,Spark,2012,Chevrolet Spark Lite 0.8 MT 2012,"98 Million
",https://bonbanh.com/xe-chevrolet-spark-lite-0.8-mt-2012-4821757,0.098
4821800,Imported,Used car,Sedan,0,White,Black,4,5,Petrol,2.4,Automatic,FWD,8,Honda,Accord,2014,Honda Accord 2.4 AT 2014,"515 Million
",https://bonbanh.com/xe-honda-accord-2.4-at-2014-4821800,0.515
4821811,Imported,Used car,Crossover,0,White,Brown,5,5,Petrol,2,Automatic,FWD,10.6,Hyundai,Tucson,2014,Hyundai Tucson 2.0 AT 2014,"495 Million
",https://bonbanh.com/xe-hyundai-tucson-2.0-at-2014-4821811,0.495
