ad_id,origin,car_model,exterior_color,interior_color,num_of_doors,seating_capacity,engine,engine_capacity,transmission,drive_type,fuel_consumption,car_name,log_price,Brand_Ranking,Yeo_Johnson_mileage,age
4528931,Imported,SUV,Silver,Brown,5,7,Diesel,1.9,Automatic,RFD,10.1,Isuzu MU-X B7 Plus 1.9 4X2 AT 2023,20.59543247,32,2.312535423847214,1
4528944,Domestic assembly,Van/Minivan,Copper,Cream,4,10,Diesel,2.5,Manual,RFD,9.0,Hyundai Solati Dcar President 2022 car,21.44839606,9,2.19722457733622,2
4529001,Domestic assembly,Van/Minivan,White,Different color,5,7,Diesel,2.2,Automatic,FWD,8.9,Kia Carnival Signature 2.2D 2022,21.0518499,16,2.186051276738094,2
4529066,Imported,SUV,Yellow,Cream,4,4,Petrol,2.0,Automatic,AWD,12.4,LandRover Range Rover Autobiography LWB 2022,23.25688328,18,2.517696472610991,2
4529119,Imported,SUV,Black,Black,5,5,Petrol,5.0,Automatic,AWD,9.8,LandRover Range Rover Supercharged 5.0 2014,21.82187813,18,2.2823823856765264,10
4529177,Imported,Sedan,Black,Black,4,5,Petrol,3.0,Automatic,RFD,9.3,Jaguar XJ series Premium Luxury 2014 car,21.22404112,51,2.2300144001592104,10
4529320,Domestic assembly,Crossover,Red,Red,5,5,Diesel,2.0,Automatic,FWD,10.2,Hyundai Tucson 2.0 AT CRDi 2020,20.53693626,9,2.322387720290225,4
4529627,Imported,SUV,Brown,Black,5,7,Diesel,2.0,Automatic,RFD,10.8,Ford Everest Titanium 2.0L 4x2 AT 2023,20.93028001,8,2.379546134130174,1
4529636,Domestic assembly,Sedan,Black,Black,4,5,Petrol,2.0,Automatic,FWD,8.5,Mazda 6 Premium 2.0 AT 2023,20.55956974,42,2.1400661634962708,1
4529645,Domestic assembly,SUV,White,Black,5,5,Petrol,2.0,Automatic,FWD,9.4,Mazda CX5 Deluxe 2.0 AT 2023 car,20.44751234,42,2.2407096892759584,1
4529652,Domestic assembly,SUV,Grey,Black,5,5,Petrol,2.0,Automatic,FWD,9.4,Mazda CX5 Premium 2.0 AT 2023 car,20.52359464,42,2.2407096892759584,1
4529679,Domestic assembly,Sedan,White,Black,4,5,Petrol,1.5,Automatic,FWD,7.8,Mazda 3 1.5L Luxury 2023,20.32874067,42,2.0541237336955462,1
4529825,Imported,Sedan,Black,Black,4,5,Petrol,1.8,Automatic,FWD,7.8,Audi A6 1.8 TFSI 2017,21.15504825,10,2.0541237336955462,7
4529856,Imported,SUV,Silver,Cream,5,7,Diesel,2.2,Automatic,4WD,12.5,Hyundai SantaFe MLX 2.2L 4WD 2008,19.67344371,9,2.525728644308256,16
4530166,Domestic assembly,Sedan,White,Grey,4,5,Petrol,1.4,Automatic,FWD,8.8,Hyundai Accent 1.4 AT 2023,20.04006899,9,2.174751721484161,1
4530167,Domestic assembly,Hatchback,Red,Black,5,5,Petrol,1.25,Automatic,FWD,6.7,Hyundai i10 1.2 AT 2023 car,19.79439632,9,1.9021075263969205,1
4530169,Imported,Crossover,Grey,Black,5,5,Petrol,1.5,Automatic,FWD,7.4,Hyundai Creta Special 1.5 AT 2023,20.25005708,9,2.0014800002101243,1
4530170,Domestic assembly,Crossover,Black,Black,5,5,Diesel,2.0,Automatic,FWD,9.1,Hyundai Tucson 2.0 AT CRDi Special 2023,20.72326584,9,2.2082744135228043,1
4530420,Domestic assembly,SUV,Black,Black,5,7,Petrol,1.5,Automatic,FWD,7.3,Honda CRV G 2023 car,20.63224644,7,1.9878743481543453,1
4530467,Domestic assembly,Truck,White,White,2,2,Petrol,1.0,Manual,RFD,5.0,Suzuki Super Carry Truck 1.0 MT 2018,18.92145603,19,1.6094379124341005,6
4530512,Imported,SUV,Grey,Cream,5,5,Petrol,3.0,Automatic,AWD,13.8,Porsche Macan S 2015,21.41641302,5,2.624668592163159,9
4530752,Domestic assembly,Crossover,Green,Brown,5,5,Petrol,1.6,Automatic,AWD,9.1,Hyundai Tucson 1.6 AT Turbo HTRAC Special 2023,20.61679359,9,2.2082744135228043,1
4530762,Domestic assembly,SUV,Green,Brown,5,7,Diesel,2.2,Automatic,AWD,9.4,Hyundai SantaFe Premium 2.2L HTRAC 2023,20.88453398,9,2.2407096892759584,1
4530780,Domestic assembly,Hatchback,Green,Black,5,5,Petrol,1.25,Automatic,FWD,6.7,Hyundai i10 1.2 AT 2023 car,19.84859678,9,1.9021075263969205,1
4530800,Domestic assembly,Sedan,Silver,Cream,4,5,Petrol,1.4,Automatic,FWD,8.8,Hyundai Accent 1.4 AT 2023,20.04006899,9,2.174751721484161,1
4530810,Imported,Crossover,Green,Black,5,5,Petrol,1.5,Automatic,FWD,7.4,Hyundai Creta Standard 1.5 AT 2023,20.17853866,9,2.0014800002101243,1
4530944,Imported,Sedan,Grey,Black,4,5,Petrol,1.2,Manual,FWD,6.2,Mitsubishi Attrage 1.2 MT 2022,19.72901356,101,1.824549292051046,2
4530948,Imported,Sedan,Red,Black,4,5,Petrol,1.2,Automatic,FWD,6.2,Mitsubishi Attrage Premium 1.2 CVT 2022,20.00991595,101,1.824549292051046,2
4531056,Domestic assembly,Pickup,Red,Black,4,5,Diesel,2.0,Automatic,4WD,11.7,Ford Ranger Wildtrak 2.0L 4x4 AT 2023,20.65284337,8,2.4595888418037104,1
4531066,Domestic assembly,Pickup,White,Black,4,5,Diesel,2.2,Automatic,4WD,11.7,Ford Ranger Wildtrak 4x4AT 2023,20.65284337,8,2.4595888418037104,1
4531081,Domestic assembly,Pickup,White,Black,4,5,Diesel,2.2,Automatic,RFD,11.7,Ford Ranger XLS 2.0L 4x2 AT 2023,20.33318183,8,2.4595888418037104,1
4531099,Imported,SUV,White,Cream,5,7,Petrol,5.7,Automatic,AWD,17.2,Lexus LX 570 2019,22.83952135,13,2.8449093838194077,5
4531106,Imported,SUV,Grey,Black,5,7,Diesel,2.0,Automatic,RFD,10.8,Ford Everest Titanium 2.0L 4x2 AT 2023,20.9440065,8,2.379546134130174,1
4531109,Imported,SUV,Grey,Brown,5,7,Diesel,2.0,Automatic,4WD,10.8,Ford Everest Titanium Plus 2.0L 4x4 AT 2023,21.04389901,8,2.379546134130174,1
4531118,Imported,SUV,Silver,Brown,5,7,Diesel,2.0,Automatic,4WD,10.8,Ford Everest Titanium Plus 2.0L 4x4 AT 2023,21.06330314,8,2.379546134130174,1
4531129,Imported,SUV,Red,Brown,5,7,Diesel,2.0,Automatic,4WD,10.8,Ford Everest Titanium Plus 2.0L 4x4 AT 2023,21.04389901,8,2.379546134130174,1
4531136,Imported,SUV,Black,Black,5,5,Petrol,5.0,Automatic,AWD,9.8,LandRover Range Rover Supercharged 5.0 2014,21.99021344,18,2.2823823856765264,10
4531291,Domestic assembly,Pickup,Red,Black,4,5,Diesel,2.0,Automatic,4WD,11.7,Ford Ranger Wildtrak 2.0L 4x4 AT 2023,20.68763866,8,2.4595888418037104,1
4531294,Domestic assembly,Pickup,Grey,Grey,4,5,Diesel,2.2,Automatic,4WD,11.7,Ford Ranger XLS 2.0L 4x4 AT 2023,20.44355193,8,2.4595888418037104,1
4531796,Imported,Pickup,Black,Black,4,5,Petrol,3.5,Automatic,4WD,10.7,Ford F150 Harley Davidson 2018,22.59352837,8,2.3702437414678603,6
4531907,Domestic assembly,Pickup,Red,Grey,4,5,Diesel,2.0,Automatic,4WD,11.7,Ford Ranger Wildtrak 2.0L 4x4 AT 2023,20.63443462,8,2.4595888418037104,1
4532026,Domestic assembly,Pickup,White,Grey,4,5,Diesel,2.2,Automatic,RFD,11.7,Ford Ranger XLS 2.0L 4x2 AT 2023,20.28940125,8,2.4595888418037104,1
4532230,Imported,Hatchback,White,Brown,5,5,Petrol,1.0,Automatic,FWD,7.1,Kia Morning 1.0 AT Sport 2012 car,19.5680832,16,1.9600947840472696,12
4532582,Domestic assembly,SUV,Yellow,Cream,5,8,Diesel,2.5,Automatic,RFD,11.8,Ford Everest 2.5L 4x2 AT 2013,19.85099199,8,2.468099531471619,11
4532759,Imported,Sedan,Red,Red,4,4,Petrol,2.9,Automatic,RFD,12.5,Porsche Panamera 4S 2017,22.36226255,5,2.525728644308256,7
4532888,Imported,Coupe,Yellow,Black,2,2,Petrol,2.0,Automatic,RFD,11.5,Porsche 718 Cayman 2.0 AT 2020,22.04502168,5,2.4423470353692043,4
4533544,Imported,Pickup,White,Colorful,4,5,Diesel,2.8,Automatic,4WD,11.4,Chevrolet Colorado High Country 2.8L 4x4 AT 2016,19.98929666,14,2.4336133554004498,8
4533719,Imported,SUV,Black,Cream,5,5,Petrol,3.6,Automatic,AWD,13.6,Porsche Cayenne 3.6 V6 2011,21.05902353,5,2.6100697927420065,13
4534104,Imported,SUV,Black,Cream,5,5,Petrol,3.0,Automatic,AWD,12.9,BMW X6 xDrive35i 2012,20.56074691,4,2.5572273113676265,12
4534483,Imported,SUV,White,Brown,5,5,Petrol,3.0,Automatic,AWD,14.0,Mercedes Benz GLE Class GLE 400 4Matic 2016,21.28857965,2,2.6390573296152584,8
4534632,Domestic assembly,Sedan,White,Black,4,5,Petrol,1.4,Automatic,FWD,6.8,Hyundai Accent 1.4 AT 2021,19.99552721,9,1.916922612182061,3
4534747,Imported,SUV,Black,Black,5,5,Petrol,1.8,Automatic,FWD,6.5,Toyota Corolla Cross 1.8G 2023,20.43023616,3,1.8718021769015916,1
4534783,Domestic assembly,Pickup,White,Black,4,5,Diesel,2.0,Automatic,4WD,11.7,Ford Ranger Wildtrak 2.0L 4x4 AT 2023,20.62454986,8,2.4595888418037104,1
4534784,Imported,SUV,Black,Yellow,5,5,Petrol,3.6,Automatic,AWD,11.7,Porsche Cayenne 3.6 V6 2014,21.35984267,5,2.4595888418037104,10
4534853,Domestic assembly,SUV,Black,Brown,5,7,Petrol,2.5,Automatic,AWD,9.4,Hyundai SantaFe Premium 2.5L HTRAC 2023,20.88453398,9,2.2407096892759584,1
4534866,Domestic assembly,SUV,White,Brown,5,7,Diesel,2.2,Automatic,AWD,9.4,Hyundai SantaFe Premium 2.2L HTRAC 2023,20.90475371,9,2.2407096892759584,1
4534906,Domestic assembly,Pickup,White,Black,4,5,Diesel,2.2,Automatic,4WD,11.7,Ford Ranger XLT 2.0L 4x4 AT 2023,20.53693626,8,2.4595888418037104,1
4534993,Imported,Crossover,White,Brown,5,5,Petrol,1.5,Automatic,FWD,7.4,Hyundai Creta Premium 1.5 AT 2023,20.37370836,9,2.0014800002101243,1
4535007,Imported,Hatchback,Red,Cream,5,5,Petrol,1.5,Automatic,FWD,6.6,Toyota Yaris 1.5G 2019,20.13447867,3,1.88706964903238,5
4535008,Domestic assembly,Crossover,Red,Black,5,5,Petrol,2.0,Automatic,FWD,9.1,Hyundai Tucson 2.0 AT Special 2023,20.61790532,9,2.2082744135228043,1
4535015,Domestic assembly,Sedan,Red,Black,4,5,Petrol,1.6,Automatic,FWD,7.4,Hyundai Elantra Sport 1.6 AT 2020,20.33022325,9,2.0014800002101243,4
4535037,Imported,Crossover,White,Black,5,5,Petrol,1.5,Automatic,FWD,7.4,Hyundai Creta Special 1.5 AT 2023,20.35220216,9,2.0014800002101243,1
4535042,Domestic assembly,Sedan,Red,Cream,4,5,Petrol,1.4,Automatic,FWD,8.8,Hyundai Accent 1.4 AT Special 2023,20.05773382,9,2.174751721484161,1
4535061,Domestic assembly,Sedan,Black,Cream,4,5,Petrol,1.4,Automatic,FWD,8.8,Hyundai Accent 1.4 AT Special 2023,20.01195469,9,2.174751721484161,1
4535073,Domestic assembly,Sedan,Black,Cream,4,5,Petrol,1.4,Automatic,FWD,8.8,Hyundai Accent 1.4 AT Special 2023,20.05967746,9,2.174751721484161,1
4535327,Domestic assembly,Hatchback,White,Black,5,5,Petrol,1.25,Manual,FWD,6.7,Hyundai i10 1.2 MT 2023 car,19.64445618,9,1.9021075263969205,1
4535438,Domestic assembly,Sedan,Red,Black,4,5,Petrol,2.0,Automatic,RFD,8.7,Mercedes Benz E class E300 AMG 2022,21.75288525,2,2.163323025660538,2
4535820,Imported,Sedan,Black,Black,4,5,Petrol,4.6,Automatic,RFD,11.2,Lexus LS 460L 2008,20.87855872,13,2.4159137783010487,16
4536385,Domestic assembly,SUV,Black,Black,5,5,Petrol,2.0,Automatic,RFD,9.4,Mercedes Benz GLC 200 2022,21.25330568,2,2.2407096892759584,2
4536415,Imported,SUV,Black,Brown,5,7,Petrol,5.7,Automatic,AWD,17.2,Lexus LX 570 2019,22.75009743,13,2.8449093838194077,5
4536456,Domestic assembly,Sedan,Black,Black,4,5,Petrol,1.5,Automatic,RFD,7.9,Mercedes Benz C class C200 Avantgarde 2021,21.15439869,2,2.066862759472976,3
4536489,Imported,Sedan,Black,Black,4,5,Petrol,2.5,Automatic,FWD,6.7,Toyota Camry 2.5Q 2019,20.70306313,3,1.9021075263969205,5
4536905,Imported,SUV,Black,Brown,5,5,Petrol,3.5,Automatic,AWD,11.8,Lexus RX 350 2019,21.77058483,13,2.468099531471619,5
4536982,Imported,Pickup,Black,Black,4,5,Petrol,3.5,Automatic,4WD,10.7,Ford F150 Harley Davidson 2018,22.49821819,8,2.3702437414678603,6
4537155,Imported,Pickup,Red,Black,4,5,Diesel,2.3,Automatic,RFD,9.6,Nissan Navara VE 2.3 AT 2WD Standard 2022,20.22073902,11,2.26176309847379,2
4537160,Imported,Pickup,White,Black,4,5,Diesel,2.3,Automatic,RFD,9.6,Nissan Navara VE 2.3 AT 2WD Standard 2022,20.22073902,11,2.26176309847379,2
4537166,Imported,Convertible/Cabriolet,White,Cream,2,4,Petrol,2.5,Automatic,RFD,7.0,Lexus IS 250C 2010,20.97012591,13,1.9459101490553128,14
4537183,Domestic assembly,Van/Minivan,Red,Yellow,5,8,Diesel,2.2,Automatic,FWD,8.9,Kia Carnival Premium 2.2D 2022,20.98486057,16,2.186051276738094,2
4537189,Domestic assembly,Van/Minivan,Black,Yellow,5,7,Diesel,2.2,Automatic,FWD,8.9,Kia Carnival Premium 2.2D 2023,21.02262941,16,2.186051276738094,1
4537219,Domestic assembly,Sedan,Red,Black,4,5,Petrol,1.5,Automatic,FWD,7.9,Mazda 3 1.5L Luxury 2020,20.15233629,42,2.066862759472976,4
4537723,Imported,Coupe,Yellow,Black,2,4,Petrol,3.0,Automatic,RFD,14.7,Porsche 911 Carrera S 2020,22.96397553,5,2.6878474937846906,4
4537953,Domestic assembly,Sedan,White,Black,4,5,Petrol,3.0,Automatic,RFD,3.7,Mercedes Benz S class S450L Luxury 2020,22.18188086,2,1.308332819650179,4
4538027,Domestic assembly,SUV,White,Black,5,7,Petrol,1.5,Automatic,FWD,7.6,Toyota Veloz Cross Top 1.5 CVT 2023,20.36372966,3,2.028148247292285,1
4538074,Imported,SUV,Grey,Black,5,7,Petrol,1.5,Automatic,RFD,7.6,Toyota Avanza Premio 1.5 AT 2023,20.20910131,3,2.028148247292285,1
4538094,Domestic assembly,SUV,Red,Cream,5,7,Diesel,2.2,Automatic,4WD,10.9,Hyundai SantaFe 2.2L 4WD 2017,20.54772126,9,2.388762789235098,7
4538404,Imported,Pickup,White,Black,4,5,Diesel,2.0,Automatic,4WD,11.6,Ford Ranger Wildtrak 2.0L 4x4 AT 2019,20.33760336,8,2.451005098112319,5
4538472,Imported,SUV,Black,Cream,5,8,Petrol,4.6,Automatic,AWD,16.1,Toyota Land Cruiser VX 4.6 V8 2016,21.88641665,3,2.778819271990417,8
4538552,Imported,Pickup,Green,Different color,4,5,Diesel,2.2,Automatic,RFD,10.8,Ford Ranger XLS 2.2L 4x2 AT 2017,20.02811665,8,2.379546134130174,7
4538648,Imported,SUV,White,Cream,5,7,Petrol,2.7,Automatic,4WD,12.2,Toyota Prado VX 2.7L 2023,21.69366589,3,2.501435951739211,1
4538716,Imported,Van/Minivan,White,Black,5,7,Hybrid,2.5,Automatic,AWD,9.5,Lexus LM 300h 2021,22.73816886,13,2.2512917986064958,3
4538781,Imported,SUV,Silver,Black,5,7,Petrol,1.5,Automatic,FWD,7.6,Toyota Veloz Cross Top 1.5 CVT 2023,20.28165528,3,2.028148247292285,1
4538785,Imported,SUV,White,Colorful,5,7,Petrol,1.5,Automatic,FWD,7.6,Toyota Veloz Cross Top 1.5 CVT 2023,20.28476087,3,2.028148247292285,1
4538793,Domestic assembly,SUV,White,Black,5,7,Diesel,2.4,Automatic,RFD,9.5,Toyota Fortuner 2.4L 4x2 AT 2023,20.71624122,3,2.2512917986064958,1
4538821,Domestic assembly,SUV,White,Different color,5,7,Diesel,2.8,Automatic,4WD,9.5,Toyota Fortuner Legender 2.8L 4x4 AT 2023,21.01965985,3,2.2512917986064958,1
4538826,Imported,SUV,Red,Black,5,5,Hybrid,1.8,Automatic,FWD,8.9,Toyota Corolla Cross 1.8HV 2022,20.61345097,3,2.186051276738094,2
4538832,Imported,SUV,Green,Brown,5,5,Hybrid,1.8,Automatic,FWD,8.9,Toyota Corolla Cross 1.8HV 2022,20.61345097,3,2.186051276738094,2
4538982,Imported,SUV,Silver,Black,5,7,Diesel,2.0,Automatic,RFD,10.8,Ford Everest Sport 2.0L 4x2 AT 2023,20.88708392,8,2.379546134130174,1
4539053,Imported,Pickup,Red,Black,4,5,Diesel,3.2,Automatic,4WD,10.3,Ford Ranger Wildtrak 3.2L 4x4 AT 2016,20.1698806,8,2.332143895,8
4539554,Imported,SUV,Black,Red,5,5,Petrol,4.0,Automatic,AWD,13.1,Mercedes Benz G class G63 AMG 2021,23.33333563,2,2.5726122302071057,3
4539775,Domestic assembly,Sedan,Silver,Black,4,5,Petrol,1.8,Automatic,RFD,8.4,Mercedes Benz C class C250 2011,20.05967746,2,2.128231705849268,13
4539825,Imported,SUV,Black,Yellow,5,5,Petrol,4.8,Automatic,AWD,16.7,Porsche Cayenne GTS 2008,20.43558376,5,2.815408719422709,16
4539967,Domestic assembly,Sedan,White,Brown,4,5,Petrol,3.0,Automatic,RFD,4.1,Mercedes Benz S class S450L 2017,21.5691341,2,1.410986973710262,7
4539977,Imported,Hatchback,White,Black,5,5,Petrol,1.5,Automatic,FWD,5.9,Toyota Yaris 1.5G 2017,20.06933937,3,1.7749523509116738,7
4540465,Imported,SUV,Grey,Black,5,7,Petrol,2.0,Automatic,AWD,9.4,Volkswagen Tiguan Allspace 2018,20.7020422,6,2.2407096892759584,6
4540738,Imported,Hatchback,Red,Black,5,5,Petrol,1.4,Automatic,FWD,8.3,Kia Rio 1.4 AT 2015,19.67344371,16,2.1162555148025524,9
4540836,Imported,SUV,White,Black,5,7,Petrol,1.5,Automatic,FWD,10.0,Mitsubishi Xpander 1.5 AT 2022,20.14344734,101,2.302585092994046,2
4540839,Imported,SUV,Silver,Black,5,7,Petrol,1.5,Automatic,FWD,10.0,Mitsubishi Xpander 1.5 AT 2022,20.22896952,101,2.302585092994046,2
4540896,Imported,SUV,Silver,Black,5,7,Petrol,2.4,Automatic,FWD,11.0,Hyundai SantaFe 2.4L 2013,20.13447867,9,2.3978952727983707,11
4540959,Domestic assembly,Sedan,White,Black,4,5,Petrol,2.0,Automatic,RFD,8.7,Mercedes Benz E class E300 AMG 2022,21.8639793,2,2.163323025660538,2
4541441,Imported,Pickup,Red,Black,4,5,Diesel,2.0,Automatic,4WD,11.4,Ford Ranger Raptor 2.0L 4x4 AT 2021,20.86302778,8,2.4336133554004498,3
4541451,Domestic assembly,Pickup,Grey,Different color,4,5,Diesel,2.2,Automatic,RFD,11.7,Ford Ranger XLS 2.0L 4x2 AT 2023,20.29248292,8,2.4595888418037104,1
4541472,Domestic assembly,Pickup,Orange,Black,4,5,Diesel,2.0,Automatic,4WD,11.7,Ford Ranger Wildtrak 2.0L 4x4 AT 2023,20.65284337,8,2.4595888418037104,1
4541549,Imported,Pickup,White,Black,4,5,Diesel,3.2,Automatic,4WD,11.5,Mazda BT50 3.2L 4x4 AT 2015,19.92475814,42,2.4423470353692043,9
4541633,Domestic assembly,SUV,Red,Black,5,7,Petrol,2.0,Automatic,RFD,9.1,VinFast Lux SA 2.0 Plus 2.0 AT 2021 car,20.78624064,103,2.2082744135228043,3
4541654,Domestic assembly,Sedan,White,Brown,4,5,Petrol,2.0,Automatic,RFD,8.7,Mercedes Benz E class E300 AMG 2023,21.8892252,2,2.163323025660538,1
4541665,Imported,SUV,Black,Black,5,7,Petrol,1.5,Automatic,FWD,8.5,Honda CRV L 2020 car,20.772056,7,2.1400661634962708,4
4541694,Domestic assembly,Pickup,White,Black,4,5,Diesel,2.2,Automatic,4WD,11.7,Ford Ranger XLT 2.0L 4x4 AT 2023,20.4875435,8,2.4595888418037104,1
4542022,Imported,SUV,Green,Yellow,5,7,Petrol,3.5,Automatic,AWD,11.6,Lexus RX 350L 2018,21.96164007,13,2.451005098112319,6
4542369,Imported,Convertible/Cabriolet,White,Cream,2,4,Petrol,2.5,Automatic,RFD,7.0,Lexus IS 250C 2009,20.772056,13,1.9459101490553128,15
4542420,Domestic assembly,Hatchback,Green,Black,5,5,Petrol,1.4,Automatic,FWD,6.0,VinFast Fadil 1.4 AT Premium 2020 car,19.71540791,103,1.791759469228055,4
4542452,Domestic assembly,SUV,Black,Black,5,7,Petrol,1.5,Automatic,FWD,7.3,Honda CRV L 2023 car,20.71119326,7,1.9878743481543453,1
4542457,Imported,Sedan,White,Black,4,5,Petrol,1.5,Automatic,FWD,5.7,Honda Accord 1.5 AT 2023,21.00769262,7,1.7404661748405046,1
4542744,Imported,SUV,Brown,Brown,5,7,Petrol,2.0,Automatic,AWD,9.0,LandRover Discovery Sport HSE 2016,21.78797657,18,2.19722457733622,8
4542960,Domestic assembly,SUV,Black,Black,5,5,Petrol,2.0,Automatic,AWD,7.4,Mercedes Benz GLK Class GLK250 AMG 4Matic 2014,20.5248149,2,2.0014800002101243,10
4543046,Domestic assembly,Sedan,Green,Cream,4,5,Petrol,2.0,Automatic,RFD,7.8,Mercedes Benz C class C200 2016,20.4875435,2,2.0541237336955462,8
4543364,Domestic assembly,Truck,White,Grey,2,3,Diesel,3.0,Manual,RFD,1.5,Isuzu QKR 230 2023 car,20.15233629,32,0.4054651081081644,1
4543513,Imported,Van/Minivan,Sand,Cream,5,7,Petrol,3.5,Automatic,FWD,12.2,Toyota Sienna LE 3.5 2011,20.7132155,3,2.501435951739211,13
4543539,Domestic assembly,SUV,Cream,Black,5,5,Petrol,2.0,Automatic,FWD,9.3,Mazda CX5 2.0 AT 2017,20.33465785,42,2.2300144001592104,7
4543652,Imported,SUV,Black,Cream,5,7,Petrol,3.0,Automatic,AWD,10.9,Mercedes Benz GLS 450 4Matic 2020,22.26013306,2,2.388762789235098,4
4543777,Imported,Sedan,Yellow,Brown,4,5,Petrol,2.5,Automatic,FWD,7.2,Lexus ES 250 2017,21.14197617,13,1.9740810260220096,7
4543802,Imported,SUV,Red,Black,5,7,Petrol,2.3,Automatic,AWD,13.1,Ford Explorer Limited 2.3L EcoBoost 2019,21.04534934,8,2.5726122302071057,5
4543813,Domestic assembly,SUV,Black,Black,5,7,Petrol,2.0,Automatic,RFD,8.0,VinFast Lux SA 2.0 Plus 2.0 AT 2020 car,20.61233428,103,2.079441541679836,4
4544054,Domestic assembly,Sedan,White,Brown,4,5,Petrol,3.0,Automatic,RFD,10.2,Mercedes Benz S class S450L 2019,21.94704127,2,2.322387720290225,5
4544185,Domestic assembly,Sedan,Silver,Green,4,5,Petrol,1.4,Manual,FWD,7.2,Hyundai Accent 1.4 MT 2018,19.75568181,9,1.9740810260220096,6
4544222,Imported,SUV,Black,Brown,5,7,Petrol,3.4,Automatic,AWD,15.7,Lexus LX 600 2022,23.28049315,13,2.7536607123542622,2
4544240,Imported,Sedan,Black,Black,4,5,Petrol,3.0,Automatic,RFD,13.0,BMW 7 Series 730Li 2010,20.21077216,4,2.5649493574615367,14
4544323,Domestic assembly,Truck,White,Black,2,3,Diesel,1.0,Manual,RFD,7.0,Hyundai Porter H150 2022 car,19.87929577,9,1.9459101490553128,2
4544346,Domestic assembly,Truck,Green,Black,2,3,Diesel,2.5,Manual,RFD,8.0,Hyundai Mighty N250 SL 2022 car,20.07890882,9,2.079441541679836,2
4544365,Domestic assembly,Truck,Green,Black,2,3,Diesel,2.5,Manual,RFD,8.0,Hyundai Mighty 110SP 2022 car,20.39476177,9,2.079441541679836,2
4544459,Imported,SUV,Grey,Brown,5,5,Petrol,2.9,Automatic,AWD,11.4,Porsche Cayenne S 2021,22.75141408,5,2.4336133554004498,3
4544679,Domestic assembly,Crossover,Grey,Cream,5,7,Petrol,2.0,Automatic,FWD,7.8,Kia Carens S SX 2.0 AT 2014,19.79439632,16,2.0541237336955462,10
4544723,Domestic assembly,Truck,Green,Cream,2,3,Diesel,2.5,Manual,RFD,8.0,Kia Frontier 2020,19.61460321,16,2.079441541679836,4
4544815,Imported,Pickup,Grey,Colorful,4,5,Diesel,2.2,Manual,RFD,10.3,Ford Ranger XLS 2.2L 4x2 MT 2016,19.86759973,8,2.332143895,8
4544831,Domestic assembly,Truck,White,Grey,2,2,Petrol,1.0,Manual,RFD,7.0,Suzuki Super Carry Truck 1.0 MT 2018,18.7922443,19,1.9459101490553128,6
4544984,Domestic assembly,SUV,Red,Black,5,7,Petrol,2.0,Automatic,RFD,8.0,VinFast Lux SA 2.0 Plus 2.0 AT 2021 car,20.72226534,103,2.079441541679836,3
4545205,Domestic assembly,SUV,White,Black,5,7,Petrol,1.6,Automatic,FWD,7.7,Peugeot 5008 Allure 1.6 AT 2020,20.66669549,37,2.0412203288596382,4
4545356,Domestic assembly,Sedan,White,Brown,4,5,Petrol,3.0,Automatic,RFD,3.7,Mercedes Benz S class S450L 2020,21.96886032,2,1.308332819650179,4
4545425,Domestic assembly,Crossover,Black,Black,5,5,Petrol,1.6,Automatic,FWD,8.1,Peugeot 3008 AL 2021,20.7182533,37,2.091864061678393,3
4545442,Domestic assembly,SUV,Sand,Grey,5,8,Petrol,4.5,Manual,4WD,17.8,Toyota Land Cruiser GX 4.5 2007,20.37795465,3,2.87919845729804,17
4545815,Domestic assembly,SUV,White,Black,5,5,Electric,5.0,Automatic,AWD,2.0,VinFast VF8 Plus 2022 car,20.96228274,103,0.6931471805599453,2
4546109,Domestic assembly,Sedan,Brown,Cream,4,5,Petrol,3.0,Automatic,RFD,10.2,Mercedes Benz S class S450L Luxury 2019,21.98172683,2,2.322387720290225,5
4546131,Domestic assembly,SUV,Grey,White,5,7,Electric,3.5,Automatic,AWD,2.1,VinFast VF9 Eco 2022 car,20.90057485,103,0.7419373447293773,2
4546151,Domestic assembly,Sedan,Black,Black,4,5,Petrol,3.0,Automatic,RFD,9.0,Mercedes Benz S class S400L 2016,21.43376166,2,2.19722457733622,8
4546336,Imported,Sedan,Grey,Black,4,5,Petrol,1.0,Automatic,FWD,10.6,Nissan Almera EL 1.0 CVT 2022,19.94456077,11,2.360854001118021,2
4546340,Imported,Pickup,Red,Black,4,5,Diesel,2.3,Automatic,4WD,9.6,Nissan Navara Pro-4X 2.3 AT 4WD 2022,20.51254481,11,2.26176309847379,2
4546593,Domestic assembly,SUV,Sand,Sand,5,8,Petrol,2.0,Manual,RFD,9.0,Mitsubishi Jolie SS 2004,18.72078534,101,2.19722457733622,20
4546618,Imported,Pickup,Black,Black,4,5,Diesel,2.0,Automatic,4WD,12.1,Ford Ranger Raptor 2.0L 4x4 AT 2022,20.84989849,8,2.4932054526026954,2
4546773,Imported,SUV,Black,Red,5,5,Petrol,5.0,Automatic,AWD,9.8,LandRover Range Rover Autobiography 5.0 2014,22.08424239,18,2.2823823856765264,10
4546875,Domestic assembly,SUV,Grey,Cream,4,5,Petrol,2.0,Automatic,AWD,4.2,Mercedes Benz GLC 200 4Matic 2021,21.29931725,2,1.4350845252893227,3
