,ad_id,brand,grade,car_name
8214,4812395,Ford,Ranger,Ford Ranger XLT 2.2L 4x4 AT 2018
8215,4812399,Lexus,RX350,Lexus RX 350 2021
8216,4812414,Hyundai,Tucson,Hyundai Tucson 2.0 AT CRDi 2020
8217,4812439,Ford,Ranger,Ford Ranger XLS 2.2L 4x2 MT 2012
8218,4812449,Ford,Ranger,Ford Ranger Wildtrak 2.0L 4x4 AT 2019
8219,4812468,Mercedes-Benz,S500L,Mercedes Benz S class S500L 2014
8220,4812526,Mercedes-Benz,GL63,Mercedes Benz GL GL 63 AMG 4Matic 2015
8221,4812527,Kia,Cerato,Kia Cerato 2.0 AT 2016
8222,4812554,Ford,Ranger,Ford Ranger XLS 2.2L 4x2 MT 2016
8223,4812646,Lexus,LX570,Lexus LX 570 2015
8224,4812649,Toyota,Camry,Toyota Camry 2.5Q 2020
8225,4812650,Lexus,LX570,Lexus LX 570 2015
8226,4812685,Honda,City,Honda City 1.5 2020 car
8227,4812710,Toyota,Fortuner,Toyota Fortuner 2.4G 4x2 AT 2019
8228,4812734,Ford,Ranger,Ford Ranger XLS 2.2L 4x2 AT 2018
8229,4812776,Nissan,Navara,Nissan Navara EL 2.5AT 2WD 2016
8230,4812781,Audi,A7,Audi A7 55 TFSI Quattro 2020
8231,4812818,Ford,Ranger,Ford Ranger XLS 2.2L 4x2 AT 2017
8232,4812846,Mazda,6,Mazda 6 2.0 AT 2020
8233,4812852,Mercedes-Benz,E300,Mercedes Benz E class E300 AMG 2016
8234,4812860,Kia,Sorento,Kia Sorento DMT 2015
8235,4812876,Lexus,ES350,Lexus ES 350 2016
8236,4812966,Ford,Focus,Ford Focus Titanium 2.0 AT 2014
8237,4812972,Nissan,Sunny,Nissan Sunny XL 2020 car
8238,4813003,Kia,Cerato,Kia Cerato 2.0 AT 2017
8239,4813007,BMW,5_Series,BMW 5 Series 520i 2016
8240,4813017,Honda,Civic,Honda Civic 2.0 AT 2007
8241,4813044,Toyota,Yaris,Toyota Yaris 1.5G 2018
8242,4813057,Toyota,Fortuner,Toyota Fortuner 2.4G 4x2 AT 2019
8243,4813081,Lexus,GX460,Lexus GX 460 2012
8244,4813084,Toyota,Fortuner,Toyota Fortuner 2.5G 2016
8245,4813094,VinFast,Fadil,VinFast Fadil 1.4 AT Plus 2020 car
8246,4813100,Chevrolet,Vivant,Chevrolet Vivant CDX AT 2009
8247,4813101,Toyota,Corolla_Cross,Toyota Corolla Cross 1.8V 2020
8248,4813120,Ford,EcoSport Titanium,Ford EcoSport Titanium 1.5L AT 2014
8249,4813126,Hyundai,Accent,Hyundai Accent 1.4 AT 2015
8250,4813127,Mercedes-Benz,E200,Mercedes Benz E class E200 Exclusive 2022
8251,4813140,Hyundai,Tucson,Hyundai Tucson 1.6 AT Turbo 2017
8252,4813146,BMW,7_Series,BMW 7 Series 730Li 2021
8253,4813149,Kia,K2700,Kia K2700 2013 car
8254,4813186,Audi,A6,Audi A6 1.8 TFSI 2016
8255,4813192,Hyundai,Tucson,Hyundai Tucson 2.0 ATH 2019
8256,4813202,Ford,Mondeo,Ford Mondeo 2.5 AT 2004
8257,4813302,Nissan,Navara,Nissan Navara EL 2.5AT 2WD 2016
8258,4813309,Lexus,RX350,Lexus RX 350 2016
8259,4813318,LandRover,Range_Rover,LandRover Range Rover Supercharged 5.0 2014
8260,4813325,Mercedes-Benz,E200,Mercedes Benz E class E200 2014
8261,4813328,Ford,Ranger,Ford Ranger XLT 2.5L 4x4 MT 2009
8262,4813333,Vinaxuki,Khác,Vinaxuki 2005 car
8263,4813357,Porsche,Macan,Porsche Macan 2.0 2022
8264,4813406,Ford,Transit,Ford Transit Limousine 2015
8265,4813412,Mercedes-Benz,C200,Mercedes Benz C class C200 2019
8266,4813415,Toyota,Innova,Toyota Innova 2.0E 2017 car
8267,4813430,Toyota,Camry,Toyota Camry 2.5Q 2018
8268,4813456,Kia,Morning,Kia Morning 1.0 MT 2017 car
8269,4813466,BMW,X3,BMW X3 xDrive20i 2013
8270,4813491,BMW,3_Series,BMW 3 Series 320i 2018
8271,4813496,Volkswagen,Tiguan,Volkswagen Tiguan Allspace 2018
8272,4813497,Toyota,Prado,Toyota Prado TXL 2.7L 2011
8273,4813500,Mercedes-Benz,CLA250,Mercedes Benz CLA class CLA 250 4Matic 2016
8274,4813509,Toyota,Fortuner,Toyota Fortuner 2.4L 4x2 MT 2022
8275,4813512,Hyundai,Accent,Hyundai Accent 1.4 ATH 2019
8276,4813517,Audi,Q5,Audi Q5 Sportback Sline 45 TFSI Quattro 2021
8277,4813539,Isuzu,0,Isuzu NKR66L 2008 car
8278,4813547,Ford,Everest,Ford Everest 2.5L 4x2 MT 2011
8279,4813610,Kia,Morning,Kia Morning LX 1.0 AT 2004
8280,4813622,Toyota,Vios,Toyota Vios 1.5E 2016
8281,4813629,Toyota,Vios,Toyota Vios 1.5E MT 2018
8282,4813740,Mazda,3,Mazda 3 1.5L Luxury 2022
8283,4813787,Mitsubishi,Xpander,Mitsubishi Xpander 1.5 AT 2022
8284,4813805,Mazda,3,Mazda 3 1.5L Premium 2020
8285,4813843,Toyota,Camry,Toyota Camry LE 2.2 AT 1996
8286,4813868,BMW,X7,BMW X7 xDrive40i 2019
8287,4814035,Honda,HR-V,Honda HRV L 2021 car
8288,4814099,Hyundai,Accent,Hyundai Accent 1.4 MT Base 2019
8289,4814112,Ford,Escape,Ford Escape XLT 2.3L 4x4 AT 2013
8290,4814202,Honda,Civic,Honda Civic G 1.8 AT 2021
8291,4814227,Toyota,Vios,Toyota Vios 1.5E MT 2020
8292,4814238,Mercedes-Benz,C200,Mercedes Benz C class C200 Exclusive 2020
8293,4814245,Honda,CR-V,Honda CRV 2.4 AT 2011
8294,4814254,Toyota,Camry,Toyota Camry 2.0E 2018
8295,4814262,Honda,City,Honda City RS 1.5 AT 2022 car
8296,4814269,Kia,Sedona,Kia Sedona 2.2L DATH 2016
8297,4814278,Ford,Ranger,Ford Ranger XLS 2.2L 4x2 AT 2014
8298,4814279,Mercedes-Benz,GLC250,Mercedes Benz GLC 250 4Matic 2017
8299,4814284,Kia,Seltos,Kia Seltos Luxury 1.4 AT 2021
8300,4814291,BMW,3_Series,BMW 3 Series 320i 2016
8301,4814294,Hyundai,i10,Hyundai i10 Grand 1.2 MT Base 2019
8302,4814297,Mitsubishi,Xpander,Mitsubishi Xpander 1.5 AT 2019
8303,4814299,Mercedes-Benz,C300,Mercedes Benz C class C300 AMG 2021
8304,4814315,Toyota,Camry,Toyota Camry LE 2.5 2010
8305,4814365,Mazda,BT50,Mazda BT50 2.2L 4x4 MT 2015
8306,4814370,Mitsubishi,Jolie,Mitsubishi Jolie SS 2005
8307,4814373,Kia,Frontier,Kia Frontier K200 2018
8308,4814375,Daewoo,Magnus,Daewoo Magnus 2.5 AT 2005
8309,4814379,Mercedes-Benz,S400L,Mercedes Benz S class S400L 2017
8310,4814391,Mercedes-Benz,GLC250,Mercedes Benz GLC 250 4Matic 2017
8311,4814393,Mazda,6,Mazda 6 2.5 AT 2014
8312,4814403,Ford,Focus,Ford Focus Diesel 2.0 AT 2009
8313,4814404,Hyundai,Tucson,Hyundai Tucson 2.0 AT Special 2023
8314,4814413,Mazda,CX-5,Mazda CX5 Premium 2.0 AT 2022 car
8315,4814416,Toyota,Vios,Toyota Vios 1.3J 2014
8316,4814432,Toyota,Prado,Toyota Prado TXL 2.7L 2014
8317,4814433,Audi,A5,Audi A5 2.0T Quattro 2010
8318,4814436,Mercedes-Benz,E200,Mercedes Benz E class E200 Exclusive 2022
8319,4814441,Mazda,CX-8,Mazda CX8 Premium 2021 car
8320,4814450,Hyundai,i10,Hyundai i10 Grand 1.2 MT 2019
8321,4814451,Daewoo,Matiz,Daewoo Matiz 0.8 MT 2007
8322,4814454,Chevrolet,Colorado,Chevrolet Colorado LT 2.5L 4x2 AT 2018
8323,4814468,Mercedes-Benz,C200,Mercedes Benz C class C200 Avantgarde Plus 2022
8324,4814479,Mitsubishi,Jolie,Mitsubishi Jolie SS 2003
8325,4814482,Ford,Transit,Ford Transit Standard MID 2016
8326,4814483,Mitsubishi,Jolie,Mitsubishi Jolie SS 2005
8327,4814484,Ford,Everest,Ford Everest Titanium 2.0L 4x2 AT 2023
8328,4814488,Kia,Morning,Kia Morning EX 2017 car
8329,4814513,Ford,Ranger,Ford Ranger XLS 2.0L 4x2 AT 2023
8330,4814518,Mercedes-Benz,CLA250,Mercedes Benz CLA class CLA 250 4Matic 2016
8331,4814528,Toyota,Fortuner,Toyota Fortuner 2.5G 2014
8332,4814560,Hyundai,Accent,Hyundai Accent 1.4 AT Special 2021
8333,4814564,Toyota,Camry,Toyota Camry 2.0E 2017
8334,4814566,Audi,Q3,Audi Q3 35 TFSI 2023
8335,4814569,Nissan,Navara,Nissan Navara EL 2.5AT 2WD 2016
8336,4814580,Lexus,LX570,Lexus LX 570 2015
8337,4814585,Ford,Territory,Ford Territory Titanium X 1.5 AT 2023
8338,4814587,Mazda,CX-5,Mazda CX5 2.0 AT 2018
8339,4814593,Kia,K3000S,Kia K3000S 2002
8340,4814600,Toyota,Alphard,Toyota Alphard Executive Lounge 2018
8341,4814610,Mitsubishi,Grandis,Mitsubishi Grandis 2.4 AT 2006
8342,4814612,MG,5,MG 5 Luxury 1.5 AT 2022 car
8343,4814613,Mazda,6,Mazda 6 2.0 AT 2016
8344,4814625,Toyota,Innova,Toyota Innova 2.0E 2013 car
8345,4814629,Ford,Ranger,Ford Ranger XLS 2.2L 4x2 AT 2018
8346,4814634,Mercedes-Benz,E200,Mercedes Benz E class E200 Exclusive 2021
8347,4814636,Thaco,Ollin,Thaco Ollin 2014 car
8348,4814639,Ford,Ranger,Ford Ranger XLS 2.2L 4x2 AT 2014
8349,4814649,Daewoo,Lacetti,Daewoo Lacetti SE 2010
8350,4814651,Mazda,6,Mazda 6 2.0 AT 2014
8351,4814655,Mercedes-Benz,C200,Mercedes Benz C class C200 Exclusive 2021
8352,4814663,Ford,Escape,Ford Escape 2.0L 4x4 MT 2004
8353,4814669,Isuzu,NQR,Isuzu NQR 2013 car
8354,4814672,Kia,Carnival,Kia Carnival GS 2.5 AT 2009
8355,4814673,Mercedes-Benz,CLA200,Mercedes Benz CLA class CLA 200 2014
8356,4814679,Daewoo,Matiz,Daewoo Matiz S 0.8 MT 2004
8357,4814691,Thaco,Towner,Thaco Towner 2017
8358,4814700,Toyota,Vios,Toyota Vios 1.5 MT 2006
8359,4814714,Ford,Fiesta,Ford Fiesta S 1.6 AT 2013
8360,4814717,Kia,Rondo,Kia Rondo GAT 2017 car
8361,4814722,Ford,Fiesta,Ford Fiesta Titanium 1.5 AT 2016
8362,4814728,LandRover,Range_Rover_Evoque,LandRover Range Rover Evoque Dynamic 2012
8363,4814741,BMW,5_Series,BMW 5 Series 520i 2014
8364,4814746,Kia,Frontier,Kia Frontier K200 2019
8365,4814771,Hyundai,Genesis,Hyundai Genesis 2.0 AT 2009
8366,4814777,Ford,Fiesta,Ford Fiesta 1.6 AT 2013
8367,4814783,LandRover,Range_Rover_Evoque,LandRover Range Rover Evoque Pure Plus 2015
8368,4814791,VinFast,Fadil,VinFast Fadil 1.4 AT 2019 car
8369,4814814,Lexus,IS,Lexus IS 250C 2010
8370,4814824,Lexus,GS300,Lexus GS 300 1993
8371,4814825,Toyota,Camry,Toyota Camry 2.5Q 2020
8372,4814847,Peugeot,5008,Peugeot 5008 Active 1.6 AT 2020
8373,4814852,Mercedes-Benz,GLC250,Mercedes Benz GLC 250 4Matic 2016
8374,4814854,Toyota,Sienna,Toyota Sienna XLE 3.5 2014
8375,4814859,Mercedes-Benz,C180,Mercedes Benz C class C180 Elegance 2005
8376,4814865,Kia,Sorento,Kia Sorento Signature 2.2 AT AWD 2022
8377,4814866,Mini,Cooper,Mini Cooper S 5 Door 2022
8378,4814871,Hyundai,Tucson,Hyundai Tucson 2.0 AT 2017
8379,4814874,Honda,City,Honda City RS 1.5 AT 2021 car
8380,4814875,Toyota,Fortuner,Toyota Fortuner 2.8V 4x4 AT 2018
8381,4814886,Toyota,Fortuner,Toyota Fortuner 2.7V 4x2 AT 2015
8382,4814908,Toyota,Venza,Toyota Venza 3.5 AWD 2009
8383,4814912,Daewoo,Matiz,Daewoo Matiz SE 0.8 MT 2008
8384,4814925,Mazda,CX-5,Mazda CX5 2.0 Luxury 2019 car
8385,4814927,Volvo,S90,Volvo S90 Ultimate LWB B6 AWD 2023
8386,4814932,Subaru,Outback,Subaru Outback 2.5iS EyeSight 2018
8387,4814939,Hyundai,Tucson,Hyundai Tucson 1.6 AT Turbo 2018
8388,4814940,Ford,Ranger,Ford Ranger Wildtrak 3.2L 4x4 AT 2017
8389,4814945,Jeep,Wrangler,Jeep Wrangler Rubicon 2.0 4x4 AT 2021
8390,4814946,Kia,Picanto,Kia Picanto 1.1 AT 2007
8391,4814963,Peugeot,3008,Peugeot 3008 GT 2022
8392,4814964,Ford,Laser,Ford Laser GHIA 1.8 MT 2005
8393,4814967,Mercedes-Benz,C200,Mercedes Benz C class C200 Avantgarde 2021
8394,4814970,Hyundai,Elantra,Hyundai Elantra 1.6 AT 2016
8395,4814979,Toyota,Camry,Toyota Camry 3.0V 2004
8396,4814985,Mazda,3,Mazda 3 1.5 AT 2018
8397,4814986,Ford,Focus,Ford Focus Trend 1.5L 2019
8398,4815003,Kia,Cerato,Kia Cerato 1.6 AT 2010
8399,4815011,Ford,Ranger,Ford Ranger Wildtrak 2.0L 4x4 AT 2020
8400,4815024,Ford,Ranger,Ford Ranger Wildtrak 3.2L 4x4 AT 2017
8401,4815028,Toyota,Yaris,Toyota Yaris 1.5G 2016
8402,4815031,Mazda,CX-5,Mazda CX5 Premium 2.0 AT 2022 car
8403,4815044,VinFast,VF8,VinFast VF8 Eco 2023 car
8404,4815048,Nissan,Navara,Nissan Navara EL Premium R 2019
8405,4815052,VinFast,VF8,VinFast VF8 Eco 2023 car
8406,4815055,VinFast,VF8,VinFast VF8 Eco 2023 car
8407,4815056,Ford,EcoSport Titanium,Ford EcoSport Titanium 1.5L AT 2019
8408,4815057,VinFast,VF8,VinFast VF8 Eco 2023 car
8409,4815060,Mazda,CX-5,Mazda CX5 2.0 AT 2015
8410,4815061,VinFast,VF8,VinFast VF8 Eco 2023 car
8411,4815064,VinFast,VF8,VinFast VF8 Eco 2023 car
8412,4815072,VinFast,VF8,VinFast VF8 Eco 2023 car
8413,4815077,Lexus,LX570,Lexus LX 570 Super Sport MBS 2020
8414,4815081,Toyota,Camry,Toyota Camry 2.5Q 2023
8415,4815087,Toyota,Innova,Toyota Innova 2.0E 2018 car
8416,4815090,VinFast,Lux_A_2.0,VinFast Lux A 2.0 Premium 2.0 AT 2019 car
8417,4815091,Mazda,CX-5,Mazda CX5 2.0 AT 2019 car
8418,4815092,Toyota,Corolla_Cross,Toyota Corolla Cross 1.8HV 2022
8419,4815097,VinFast,VF8,VinFast VF8 Eco 2023 car
8420,4815103,VinFast,VF8,VinFast VF8 Eco 2023 car
8421,4815105,Toyota,Fortuner,Toyota Fortuner 2.4L 4x2 AT 2023
8422,4815109,VinFast,VF8,VinFast VF8 Eco 2023 car
8423,4815116,Kia,Carens,Kia Carens SXMT 2013
8424,4815126,Toyota,Fortuner,Toyota Fortuner 2.4L 4x2 AT 2023
8425,4815128,Ford,Fiesta,Ford Fiesta 1.6 AT 2011
8426,4815138,VinFast,VF8,VinFast VF8 Plus 2023 car
8427,4815139,VinFast,VF8,VinFast VF8 Plus 2023 car
8428,4815144,Volvo,V60,Volvo V60 Cross Country B5 AWD 2023
8429,4815148,Ford,Escape,Ford Escape 2.0L 4x4 MT 2004
8430,4815153,Chevrolet,Cruze,Chevrolet Cruze LTZ 1.8 AT 2016
8431,4815159,Volvo,XC60,Volvo XC60 Recharge T8 AWD 2023
8432,4815165,Hyundai,Tucson,Hyundai Tucson 2.0 AT Special 2021
8433,4815166,Hyundai,Santa_Fe,Hyundai SantaFe 2.4L 4WD 2016
8434,4815176,Mazda,CX-8,Mazda CX8 Premium 2020 car
8435,4815182,Kia,Carens,Kia Carens LX 1.6 MT 2011
8436,4815184,Ford,Focus,Ford Focus Trend 1.5L 2017
8437,4815192,Mazda,CX-5,Mazda CX5 2.0 AT 2014
8438,4815199,Kia,Carens,Kia Carens EXMT 2015
8439,4815214,Ford,Ranger,Ford Ranger XLS 2.2L 4x2 MT 2017
8440,4815228,Kia,Forte,Kia Forte SLi 1.6 AT 2009
8441,4815229,Ford,Ranger,Ford Ranger XLT 2.2L 4x4 MT 2018
8442,4815248,Ford,Ranger,Ford Ranger Wildtrak 2.0L 4x4 AT 2023
8443,4815249,Toyota,Fortuner,Toyota Fortuner 2.5G 2014
8444,4815255,Mercedes-Benz,A250,Mercedes Benz A class A250 Sport AMG 2014
8445,4815266,Kia,Carens,Kia Carens EX 2.0 MT 2009
8446,4815267,Toyota,Fortuner,Toyota Fortuner 2.7L 4x2 AT 2023
8447,4815275,Mazda,CX-5,Mazda CX5 2.0 Luxury 2019 car
8448,4815276,Mercedes-Benz,S300L,Mercedes Benz S class S300L 2010
8449,4815296,Ford,EcoSport Titanium,Ford EcoSport Titanium 1.5L AT 2016
8450,4815299,Mitsubishi,Outlander,Mitsubishi Outlander Premium 2.0 CVT 2021
8451,4815307,Hyundai,Accent,Hyundai Accent 1.4 AT Special 2022
8452,4815313,Hyundai,Tucson,Hyundai Tucson 2.0 AT Special 2021
8453,4815338,Hyundai,Santa_Fe,Hyundai SantaFe Premium 2.2L HTRAC 2019
8454,4815345,Kia,Carens,Kia Carens EXMT 2011
8455,4815348,Mazda,6,Mazda 6 Luxury 2.0 AT 2020
8456,4815349,Toyota,Vios,Toyota Vios 1.5G 2019
8457,4815358,Ford,Everest,Ford Everest 2.5L 4x2 AT 2009
8458,4815362,Hyundai,Tucson,Hyundai Tucson 2.0 AT CRDi Special 2022
8459,4815390,Mercedes-Benz,GLC300,Mercedes Benz GLC 300 4Matic 2019
8460,4815432,Toyota,Corolla_altis,Toyota Corolla altis 1.8G AT 2013
8461,4815446,Ford,Ranger,Ford Ranger XLS 2.2L 4x2 AT 2020
8462,4815447,Kia,K3,Kia K3 Premium 1.6 AT 2022 car
8463,4815448,Mercedes-Benz,E250,Mercedes Benz E class E250 2017
8464,4815468,Lexus,RX300,Lexus RX 300 2020
8465,4815533,Mazda,3,Mazda 3 1.6 AT 2010
8466,4815577,Ford,Ranger,Ford Ranger XL 2.2L 4x4 MT 2020
8467,4815600,Kia,Sedona,Kia Sedona 2.2 DAT Luxury 2020
8468,4815615,Kia,Cerato,Kia Cerato 2.0 AT Premium 2020 car
8469,4815616,Mazda,CX-5,Mazda CX5 2.0 AT 2019 car
8470,4815620,Kia,Cerato,Kia Cerato 1.6 AT Luxury 2021
8471,4815636,Mazda,3,Mazda 3 1.5L Sport Premium 2020
8472,4815643,Ford,Ranger,Ford Ranger XLS 2.2L 4x2 AT 2015
8473,4815648,Kia,Sorento,Kia Sorento GATH 2016
8474,4815649,Hyundai,Accent,Hyundai Accent 1.4 ATH 2019
8475,4815678,Mazda,6,Mazda 6 2.0 AT 2016
8476,4815685,Subaru,Forester,Subaru Forester 2.0iS EyeSight 2022
8477,4815717,Ford,Ranger,Ford Ranger XLS 2.2L 4x2 AT 2021
8478,4815733,Mazda,CX-5,Mazda CX5 2.0 AT 2015
8479,4815762,Toyota,Prado,Toyota Prado TXL 2.7L 2017
8480,4815765,Lamborghini,Aventador,Lamborghini Aventador LP 770-4 SVJ Roadster 2020
8481,4815766,Mazda,BT50,Mazda BT50 3.2L 4x4 AT 2015
8482,4815773,Mazda,CX-5,Mazda CX5 2.0 AT AWD 2015
8483,4815781,Toyota,Hilux,Toyota Hilux 2.4E 4x2 MT 2020
8484,4815791,Toyota,Prado,Toyota Prado TXL 2.7L 2010
8485,4815820,Hyundai,Accent,Hyundai Accent 1.4 MT 2020
8486,4815844,Toyota,Vios,Toyota Vios 1.5E CVT 2019
8487,4815850,Ford,Escape,Ford Escape 3.0 V6 2001
8488,4815851,Mercedes-Benz,Sprinter,Mercedes Benz Sprinter 311 ESP 2011
8489,4815853,Mazda,CX-5,Mazda CX5 2.0 AT 2016
8490,4815902,Kia,K3,Kia K3 1.6 AT 2015
8491,4815935,Honda,CR-V,Honda CRV 2.4 AT 2009
8492,4815936,Toyota,Corolla_altis,Toyota Corolla altis 2.0V 2010
8493,4815939,Kia,Cerato,Kia Cerato 1.6 AT Luxury 2020
8494,4815948,Kia,Morning,Kia Morning Si MT 2015 car
8495,4815953,VinFast,Lux_A_2.0,VinFast Lux A 2.0 Plus 2.0 AT 2020 car
8496,4815954,Honda,Civic,Honda Civic 2.0 AT 2009
8497,4815958,Mitsubishi,Outlander,Mitsubishi Outlander 2.0 CVT 2019
8498,4815968,Kia,Forte,Kia Forte SX 1.6 AT 2011
8499,4815973,Honda,Civic,Honda Civic G 1.8 AT 2020
8500,4815976,Porsche,Panamera,Porsche Panamera 3.6 V6 2014
8501,4815981,VinFast,Fadil,VinFast Fadil 1.4 AT 2021 car
8502,4815984,Ford,Ranger,Ford Ranger Wildtrak 3.2L 4x4 AT 2017
8503,4816001,Dongben,DB1021,Dongben DB1021 2021 car
8504,4816004,Mazda,3,Mazda 3 1.5 AT 2018
8505,4816022,Peugeot,3008,Peugeot 3008 GT 2022
8506,4816023,Toyota,Corolla_Cross,Toyota Corolla Cross 1.8V 2021
8507,4816031,Toyota,Corolla_altis,Toyota Corolla altis 1.8G AT 2016
8508,4816038,Peugeot,5008,Peugeot 5008 Allure 1.6 AT 2021
8509,4816049,Mazda,CX-5,Mazda CX5 2.0 AT 2015
8510,4816052,Chevrolet,Spark,Chevrolet Spark LT 0.8 MT 2008
8511,4816053,LandRover,Range_Rover_Evoque,LandRover Range Rover Evoque Dynamic 2012
8512,4816054,Hyundai,i10,Hyundai i10 Grand 1.0 MT 2014
8513,4816061,Mazda,CX-5,Mazda CX5 2.0 AT 2015
8514,4816062,Toyota,Vios,Toyota Vios 1.5G 2019
8515,4816069,Hyundai,Accent,Hyundai Accent 1.4 AT 2021
8516,4816070,Kia,Carnival,Kia Carnival Signature 3.5G 2022
8517,4816074,Kia,Cerato,Kia Cerato 1.6 AT Luxury 2020
8518,4816075,Toyota,Camry,Toyota Camry 2.5Q 2019
8519,4816079,Kia,Carnival,Kia Carnival Luxury 2.2D 2022
8520,4816082,Ford,Everest,Ford Everest 2.5L 4x2 AT 2009
8521,4816084,Mercedes-Benz,G63,Mercedes Benz G class G63 AMG 2023
8522,4816087,Kia,Carnival,Kia Carnival Signature 2.2D 2022
8523,4816093,Hyundai,Elantra,Hyundai Elantra 1.6 MT 2019
8524,4816094,Kia,Carnival,Kia Carnival Premium 2.2D 2022
8525,4816098,Kia,Carnival,Kia Carnival Premium 2.2D 2022
8526,4816099,Kia,Sorento,Kia Sorento GAT 2.4L 2WD 2012
8527,4816101,Kia,Morning,Kia Morning MT 2014 car
8528,4816102,Hyundai,i10,Hyundai i10 Grand 1.2 AT 2019 car
8529,4816104,Hyundai,Santa_Fe,Hyundai SantaFe 2.2 MT 2008
8530,4816125,Kia,Carnival,Kia Carnival Signature 2.2D 2022
8531,4816126,Mazda,6,Mazda 6 Premium 2.0 AT 2020
8532,4816130,Porsche,Cayenne,Porsche Cayenne 3.0 V6 2021
8533,4816131,Mazda,2,Mazda 2 1.5 AT 2018
8534,4816141,Kia,Carnival,Kia Carnival Signature 3.5G 2022
8535,4816146,Kia,Carnival,Kia Carnival Signature 2.2D 2022
8536,4816151,Toyota,Innova,Toyota Innova 2.0G 2018
8537,4816156,Kia,Carnival,Kia Carnival Signature 2.2D 2022
8538,4816159,Mercedes-Benz,G63,Mercedes Benz G class G63 AMG 2021
8539,4816161,Kia,Carnival,Kia Carnival Premium 2.2D 2022
8540,4816162,Daewoo,Matiz,Daewoo Matiz 0.8 MT 2001
8541,4816172,Toyota,Camry,Toyota Camry 2.5Q 2020
8542,4816173,Daewoo,Matiz,Daewoo Matiz 0.8 MT 2000
8543,4816177,Kia,Carnival,Kia Carnival Luxury 2.2D 2022
8544,4816180,Isuzu,Hi_lander,Isuzu Hi lander V-Spec 2.5 MT 2009
8545,4816184,Kia,Carnival,Kia Carnival Signature 3.5G 2022
8546,4816195,Lexus,LX570,Lexus LX 570 2017
8547,4816205,Honda,CR-V,Honda CRV 2.4 AT 2016
8548,4816208,Mitsubishi,Xpander,Mitsubishi Xpander 1.5 MT 2020
8549,4816211,Mercedes-Benz,E200,Mercedes Benz E class E200 2017
8550,4816214,Toyota,Corolla_altis,Toyota Corolla altis 2.0V 2009
8551,4816222,Ford,EcoSport Titanium,Ford EcoSport Titanium 1.5L AT 2017
8552,4816225,Kia,Soluto,Kia Soluto 1.4 MT Deluxe 2022
8553,4816250,Ford,Everest,Ford Everest Titanium 2.0L 4x4 AT 2021
8554,4816266,Ford,Ranger,Ford Ranger Wildtrak 3.2L 4x4 AT 2016
8555,4816272,Chevrolet,Spark,Chevrolet Spark LT 0.8 MT 2009
8556,4816284,Kia,Sorento,Kia Sorento Signature 2.2 AT AWD 2023
8557,4816286,Mitsubishi,Xpander,Mitsubishi Xpander Premium 1.5 AT 2022
8558,4816288,Ford,Territory,Ford Territory Titanium 1.5 AT 2023 car
8559,4816289,Lexus,RX350,Lexus RX 350 2007
8560,4816304,Audi,Q7,Audi Q7 3.6 AT 2010 car
8561,4816306,Mitsubishi,Xpander,Mitsubishi Xpander Premium 1.5 AT 2022
8562,4816316,VinFast,VF8,VinFast VF8 Eco 2023 car
8563,4816319,Mercedes-Benz,2023,Mercedes Benz C class 2023 2022
8564,4816326,Toyota,Innova,Toyota Innova G 2008 car
8565,4816328,VinFast,VF8,VinFast VF8 Eco 2023 car
8566,4816332,Hyundai,Elantra,Hyundai Elantra 1.6 AT 2016
8567,4816334,VinFast,VF8,VinFast VF8 Eco 2023 car
8568,4816337,Thaco,Ollin,Thaco Ollin 2011 car
8569,4816352,Toyota,Innova,Toyota Innova G 2009 car
8570,4816356,VinFast,VF8,VinFast VF8 Plus 2023 car
8571,4816363,Toyota,Land_Cruiser,Toyota Land Cruiser VX 4.6 V8 2016
8572,4816364,VinFast,VF8,VinFast VF8 Plus 2023 car
8573,4816366,Mitsubishi,Xpander,Mitsubishi Xpander Cross 1.5 AT 2022
8574,4816371,Porsche,911,Porsche 911 Carrera S 2021
8575,4816375,VinFast,VF8,VinFast VF8 Plus 2023 car
8576,4816380,Toyota,Innova,Toyota Innova 2.0E 2015 car
8577,4816384,Hyundai,Tucson,Hyundai Tucson 2.0 AT 2020
8578,4816385,Porsche,911,Porsche 911 Carrera S 2022
8579,4816395,Ford,EcoSport Titanium,Ford EcoSport Titanium 1.5L AT 2017
8580,4816400,Ford,Everest,Ford Everest Titanium Plus 2.0L 4x4 AT 2023
8581,4816420,Porsche,Cayenne,Porsche Cayenne 3.0 V6 2021
8582,4816423,Honda,City,Honda City 1.5 2018 car
8583,4816427,Mazda,6,Mazda 6 2.0L Premium 2018
8584,4816428,Kia,Sonet,Kia Sonet Premium 1.5 AT 2021 car
8585,4816435,BMW,4_Series,BMW 4 Series 430i Convertible 2021
8586,4816436,Ford,Transit,Ford Transit Standard 2022
8587,4816437,Mitsubishi,Attrage,Mitsubishi Attrage 1.2 CVT 2022
8588,4816439,Toyota,Vios,Toyota Vios 1.5E MT 2018
8589,4816445,Mercedes-Benz,S400L,Mercedes Benz S class S400L 2016
8590,4816451,Mercedes-Benz,V250,Mercedes Benz V class V250 Avantgarde 2017
8591,4816453,Mercedes-Benz,S450,Mercedes Benz S class S450 4Matic 2022
8592,4816454,Infiniti,G37,Infiniti G37 3.7 AT 2009
8593,4816456,Kia,Seltos,Kia Seltos Premium 1.4 AT 2021
